GESTFIPS,PRTAGE,PESEX,HRPOOR,HESS4,HESH4,HESHF4,HRFS12M1
15,54,2,2,-1,-1,-1,1
15,22,2,2,-1,-1,-1,1
15,63,1,2,-1,-1,-1,1
15,85,2,2,-1,-1,-1,1
15,38,1,2,-1,-1,-1,1
15,70,2,2,-1,-1,-1,1
15,85,2,2,-1,-1,-1,1
15,71,1,2,-1,-1,-1,1
15,71,2,2,-1,-1,-1,1
15,85,2,2,-1,-1,-1,1
15,80,1,2,-1,-1,-1,1
15,69,1,2,-1,-1,-1,1
15,69,1,2,-1,-1,-1,1
15,52,2,2,3,-1,-1,1
15,35,1,1,2,2,-1,3
15,36,1,1,2,2,-1,3
15,27,2,1,2,2,-1,3
15,35,2,1,2,2,-1,3
15,60,1,2,-1,-1,-1,1
15,65,2,2,-1,-1,-1,1
15,31,1,2,-1,-1,-1,1
15,55,2,2,-1,-1,-1,1
15,48,2,2,-1,-1,-1,1
15,79,2,2,-1,-1,-1,1
15,85,2,-1,-1,-1,-1,-1
15,71,1,2,-1,-1,-1,1
15,76,2,2,-1,-1,-1,1
15,51,1,2,3,-1,-1,1
15,54,2,2,3,-1,-1,1
15,18,2,2,3,-1,-1,1
15,13,1,2,3,-1,-1,1
15,30,1,2,2,2,-1,1
15,58,2,2,-1,-1,-1,1
15,85,2,2,-1,-1,-1,1
15,85,1,2,-1,-1,-1,1
15,62,1,2,-1,-1,-1,1
15,26,1,2,-1,-1,-1,1
15,85,2,1,3,-1,-1,1
15,51,1,2,-1,-1,-1,1
15,47,2,2,-1,-1,-1,1
15,66,2,2,-1,-1,-1,1
15,66,1,2,-1,-1,-1,1
15,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1
16,59,1,-1,-1,-1,-1,-1
16,54,2,-1,-1,-1,-1,-1
16,22,1,-1,-1,-1,-1,-1
16,20,2,-1,-1,-1,-1,-1
16,47,1,1,1,2,-1,3
16,52,1,2,3,-1,-1,1
16,45,2,2,3,-1,-1,1
16,58,1,-1,-1,-1,-1,-1
16,31,1,-1,-1,-1,-1,-1
16,30,2,-1,-1,-1,-1,-1
16,35,1,-1,-1,-1,-1,-1
16,34,2,-1,-1,-1,-1,-1
16,7,2,-1,-1,-1,-1,-1
16,5,2,-1,-1,-1,-1,-1
16,28,2,2,-1,-1,-1,1
16,28,1,2,-1,-1,-1,1
16,2,2,2,-1,-1,-1,1
16,36,2,2,3,-1,-1,1
16,8,2,2,3,-1,-1,1
16,6,2,2,3,-1,-1,1
16,4,1,2,3,-1,-1,1
16,49,2,2,-1,-1,-1,1
16,49,1,2,-1,-1,-1,1
16,55,2,-1,-1,-1,-1,-1
16,57,1,-1,-1,-1,-1,-1
16,21,2,1,3,-1,-1,1
16,59,1,1,3,-1,-1,1
16,58,2,1,3,-1,-1,1
16,19,2,1,3,-1,-1,1
16,14,2,1,3,-1,-1,1
16,12,2,1,3,-1,-1,1
16,0,2,1,3,-1,-1,1
16,53,1,2,-1,-1,-1,1
16,58,2,2,-1,-1,-1,1
16,19,2,2,-1,-1,-1,1
16,51,2,2,-1,-1,-1,1
16,19,1,2,-1,-1,-1,1
16,44,1,-1,-1,-1,-1,-1
16,73,2,2,3,-1,-1,1
16,33,1,2,-1,-1,-1,1
16,24,2,2,-1,-1,-1,1
16,35,1,2,-1,-1,-1,1
16,59,1,1,2,2,-1,1
16,30,1,1,3,-1,-1,1
16,59,2,1,3,-1,-1,1
16,20,1,1,3,-1,-1,1
16,21,2,1,3,-1,-1,1
16,1,2,1,3,-1,-1,1
16,76,2,-1,-1,-1,-1,-1
16,73,1,1,3,-1,-1,1
16,38,2,2,-1,-1,-1,1
16,38,1,2,-1,-1,-1,1
16,10,1,2,-1,-1,-1,1
16,8,1,2,-1,-1,-1,1
16,70,2,2,-1,-1,-1,1
16,72,1,2,-1,-1,-1,1
16,31,1,2,-1,-1,-1,1
16,28,2,2,-1,-1,-1,1
16,68,2,2,3,-1,-1,1
16,32,1,1,3,-1,-1,1
16,34,2,1,3,-1,-1,1
16,5,1,1,3,-1,-1,1
16,3,1,1,3,-1,-1,1
16,-1,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1
16,49,1,1,2,2,-1,1
16,28,2,1,2,2,-1,1
16,66,2,2,-1,-1,-1,1
16,45,1,1,3,-1,-1,1
16,42,2,1,3,-1,-1,1
16,19,1,1,3,-1,-1,1
16,16,2,1,3,-1,-1,1
16,10,1,1,3,-1,-1,1
16,26,1,2,-1,-1,-1,1
16,24,2,2,-1,-1,-1,1
18,37,1,2,3,-1,-1,1
18,34,2,2,3,-1,-1,1
18,12,2,2,3,-1,-1,1
18,9,2,2,3,-1,-1,1
18,72,1,2,-1,-1,-1,1
18,58,1,2,3,-1,-1,1
18,18,1,2,3,-1,-1,1
18,59,1,2,-1,-1,-1,1
18,65,2,2,-1,-1,-1,1
18,80,2,2,-1,-1,-1,1
18,56,1,2,2,1,3,3
18,54,2,2,2,1,3,3
18,31,1,2,2,1,3,3
20,-1,-1,-1,-1,-1,-1,-1
20,75,2,1,3,2,-1,1
20,-1,-1,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1,-1
20,74,2,2,-1,-1,-1,1
20,46,1,2,3,-1,-1,1
20,-1,-1,-1,-1,-1,-1,-1
20,61,2,1,3,2,-1,1
20,68,1,2,3,-1,-1,1
20,42,2,2,3,-1,-1,1
20,20,2,2,3,-1,-1,1
20,29,1,2,-1,-1,-1,1
20,27,2,2,-1,-1,-1,1
20,56,2,2,-1,-1,-1,1
20,67,1,2,-1,-1,-1,1
20,67,2,2,-1,-1,-1,1
20,62,2,-1,-1,-1,-1,-1
20,40,1,-1,-1,-1,-1,-1
20,10,1,-1,-1,-1,-1,-1
20,41,2,1,3,-1,-1,1
20,46,1,1,3,-1,-1,1
20,15,1,1,3,-1,-1,1
20,14,2,1,3,-1,-1,1
20,13,2,1,3,-1,-1,1
20,67,2,1,3,-1,-1,1
20,69,1,1,3,-1,-1,1
20,43,1,2,-1,-1,-1,1
20,40,2,2,-1,-1,-1,1
20,22,1,2,-1,-1,-1,1
20,17,2,2,-1,-1,-1,1
20,13,1,2,-1,-1,-1,1
20,80,2,2,-1,-1,-1,1
20,-1,-1,-1,-1,-1,-1,-1
20,64,1,-1,-1,-1,-1,-1
20,77,2,1,3,-1,-1,1
20,80,1,-1,-1,-1,-1,-1
20,80,2,-1,-1,-1,-1,-1
20,56,2,2,-1,-1,-1,1
20,63,1,2,-1,-1,-1,1
20,63,1,-1,-1,-1,-1,-1
20,59,2,-1,-1,-1,-1,-1
20,71,1,1,3,-1,-1,1
20,53,1,-1,-1,-1,-1,-1
20,53,2,-1,-1,-1,-1,-1
20,79,1,2,3,-1,-1,1
29,-1,-1,-1,-1,-1,-1,-1
29,69,2,1,3,-1,-1,1
29,37,2,1,3,-1,-1,1
29,26,2,1,3,-1,-1,1
29,63,1,1,3,-1,-1,1
29,37,1,1,3,-1,-1,1
29,36,2,1,3,-1,-1,1
29,8,1,1,3,-1,-1,1
29,5,1,1,3,-1,-1,1
29,27,1,2,3,-1,-1,1
29,28,2,2,3,-1,-1,1
29,49,2,1,3,-1,-1,1
29,42,1,2,3,2,-1,2
29,3,2,2,3,2,-1,2
29,4,1,2,3,2,-1,2
30,63,1,2,-1,-1,-1,1
30,61,2,2,-1,-1,-1,1
30,34,2,1,3,-1,-1,1
30,35,1,1,3,-1,-1,1
30,3,2,1,3,-1,-1,1
30,1,1,1,3,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,39,1,2,-1,-1,-1,1
30,39,2,2,-1,-1,-1,1
30,64,2,2,-1,-1,-1,1
30,53,1,2,-1,-1,-1,1
30,48,2,2,-1,-1,-1,1
30,11,2,2,-1,-1,-1,1
30,77,1,2,-1,-1,-1,1
30,13,2,2,-1,-1,-1,1
30,72,2,2,-1,-1,-1,1
30,51,1,1,3,-1,-1,1
30,39,2,1,3,-1,-1,1
30,11,2,1,3,-1,-1,1
30,5,1,1,3,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,77,1,2,-1,-1,-1,1
30,77,2,2,-1,-1,-1,1
30,49,2,2,-1,-1,-1,1
30,50,1,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,36,2,2,-1,-1,-1,1
30,28,1,1,3,-1,-1,1
30,33,1,1,3,-1,-1,1
30,70,2,2,-1,-1,-1,1
30,75,1,2,-1,-1,-1,1
30,19,1,2,3,2,-1,1
30,22,1,2,3,2,-1,1
30,58,1,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,22,1,1,3,-1,-1,1
30,23,2,1,3,-1,-1,1
30,74,2,2,-1,-1,-1,1
30,75,1,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,65,1,-1,-1,-1,-1,-1
30,67,1,2,-1,-1,-1,1
30,62,2,2,-1,-1,-1,1
30,37,2,2,-1,-1,-1,1
30,41,1,2,-1,-1,-1,1
30,8,2,2,-1,-1,-1,1
30,6,1,2,-1,-1,-1,1
30,77,1,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,20,2,1,3,-1,-1,1
30,18,1,1,3,-1,-1,1
30,25,1,1,2,2,-1,2
30,62,1,2,-1,-1,-1,1
30,62,2,2,-1,-1,-1,1
30,66,1,2,-1,-1,-1,1
30,72,2,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,55,2,1,3,-1,-1,1
30,57,1,1,3,-1,-1,1
30,58,1,2,-1,-1,-1,1
30,73,2,1,3,-1,-1,1
30,49,1,1,3,-1,-1,1
30,14,2,1,3,-1,-1,1
30,58,1,1,3,-1,-1,1
30,22,2,-1,-1,-1,-1,-1
30,21,1,-1,-1,-1,-1,-1
30,39,1,-1,-1,-1,-1,-1
30,38,2,-1,-1,-1,-1,-1
30,18,1,-1,-1,-1,-1,-1
30,12,1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,29,2,1,2,2,-1,2
30,32,1,1,2,2,-1,2
30,4,2,1,2,2,-1,2
30,25,2,2,3,-1,-1,1
30,25,2,2,3,-1,-1,1
30,46,1,2,-1,-1,-1,1
30,38,2,2,-1,-1,-1,1
30,14,2,2,-1,-1,-1,1
30,15,1,2,-1,-1,-1,1
30,17,1,2,-1,-1,-1,1
30,64,1,2,-1,-1,-1,1
30,60,2,2,-1,-1,-1,1
30,56,1,2,-1,-1,-1,1
30,24,1,2,-1,-1,-1,1
30,33,1,2,-1,-1,-1,1
30,22,2,1,3,-1,-1,1
30,2,2,1,3,-1,-1,1
30,80,2,2,-1,-1,-1,1
30,80,1,2,-1,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,54,2,-1,-1,-1,-1,-1
30,72,1,-1,-1,-1,-1,-1
30,21,2,-1,-1,-1,-1,-1
30,37,1,1,3,-1,-1,1
30,38,2,1,3,-1,-1,1
30,14,1,1,3,-1,-1,1
30,10,2,1,3,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,-1,-1,-1,-1,-1,-1,-1
30,64,1,2,-1,-1,-1,1
30,37,1,2,2,1,3,3
30,57,2,2,-1,-1,-1,1
30,60,1,2,-1,-1,-1,1
30,65,2,1,3,-1,-1,1
30,65,1,1,3,-1,-1,1
30,80,2,1,3,-1,-1,1
30,68,1,1,3,-1,-1,1
30,77,2,1,3,-1,-1,1
30,-1,-1,-1,-1,-1,-1,-1
30,62,2,2,-1,-1,-1,1
30,61,1,2,-1,-1,-1,1
30,38,1,2,3,2,-1,1
30,37,2,2,3,2,-1,1
30,9,2,2,3,2,-1,1
30,4,2,2,3,2,-1,1
30,0,1,2,3,2,-1,1
30,32,2,2,-1,-1,-1,1
30,63,2,2,-1,-1,-1,1
30,65,1,2,-1,-1,-1,1
30,20,2,2,-1,-1,-1,1
30,21,1,2,-1,-1,-1,1
30,68,1,2,-1,-1,-1,1
30,69,2,2,-1,-1,-1,1
30,73,2,2,-1,-1,-1,1
30,85,1,2,-1,-1,-1,1
30,64,2,2,-1,-1,-1,1
31,72,1,2,-1,-1,-1,1
31,70,2,2,-1,-1,-1,1
31,-1,-1,-1,-1,-1,-1,-1
31,78,1,1,2,2,-1,2
31,72,2,1,2,2,-1,2
31,74,1,2,-1,-1,-1,1
31,73,2,2,-1,-1,-1,1
31,85,2,1,3,-1,-1,1
31,59,2,1,2,2,-1,1
31,66,1,2,-1,-1,-1,1
31,58,1,2,-1,-1,-1,1
31,32,1,2,-1,-1,-1,1
31,32,2,2,-1,-1,-1,1
31,10,2,2,-1,-1,-1,1
31,3,2,2,-1,-1,-1,1
31,62,2,2,-1,-1,-1,1
31,62,2,1,2,2,-1,3
31,68,1,1,2,1,1,3
31,68,2,2,-1,-1,-1,1
31,80,2,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1
31,39,1,2,-1,-1,-1,1
31,35,2,2,-1,-1,-1,1
31,1,1,2,-1,-1,-1,1
31,31,2,1,3,-1,-1,1
31,60,2,2,-1,-1,-1,1
31,31,1,2,-1,-1,-1,1
31,62,2,2,-1,-1,-1,1
31,63,1,2,-1,-1,-1,1
31,80,2,2,-1,-1,-1,1
31,79,2,2,-1,-1,-1,1
31,45,2,-1,-1,-1,-1,-1
31,69,1,2,-1,-1,-1,1
31,40,1,1,3,-1,-1,1
31,54,2,2,-1,-1,-1,1
31,53,1,2,-1,-1,-1,1
32,-1,-1,-1,-1,-1,-1,-1
32,38,1,2,-1,-1,-1,1
32,31,2,2,-1,-1,-1,1
32,7,1,2,-1,-1,-1,1
32,4,1,2,-1,-1,-1,1
32,-1,-1,-1,-1,-1,-1,-1
32,49,1,2,3,-1,-1,1
32,44,2,2,3,-1,-1,1
32,62,2,2,-1,-1,-1,1
32,26,1,2,-1,-1,-1,1
32,40,2,2,-1,-1,-1,1
32,44,2,2,3,2,-1,3
32,13,2,2,3,2,-1,3
32,35,2,2,2,-3,-1,2
32,13,2,2,2,-3,-1,2
32,14,2,2,2,-3,-1,2
32,16,2,2,2,-3,-1,2
32,15,2,2,2,-3,-1,2
32,3,1,2,2,-3,-1,2
32,61,2,-1,-1,-1,-1,-1
32,62,1,-1,-1,-1,-1,-1
32,72,2,-1,-1,-1,-1,-1
32,67,1,-1,-1,-1,-1,-1
32,56,1,1,3,-1,-1,1
32,29,2,1,3,2,-1,1
32,76,1,2,-1,-1,-1,1
32,51,1,1,3,-1,-1,1
32,49,2,1,3,-1,-1,1
32,18,2,1,3,-1,-1,1
32,16,1,1,3,-1,-1,1
32,12,2,1,3,-1,-1,1
32,35,1,2,-1,-1,-1,1
32,33,2,2,-1,-1,-1,1
32,71,1,2,-1,-1,-1,1
32,66,1,2,-1,-1,-1,1
32,64,2,2,-1,-1,-1,1
32,23,1,2,-1,-1,-1,1
32,25,2,1,1,1,1,3
32,43,2,2,3,-1,-1,1
32,53,1,2,3,-1,-1,1
32,37,2,2,-1,-1,-1,1
32,39,1,2,-1,-1,-1,1
32,9,2,2,-1,-1,-1,1
32,7,1,2,-1,-1,-1,1
32,26,2,2,1,2,-1,2
32,21,1,2,1,2,-1,2
32,31,1,1,3,2,-1,1
32,31,2,1,3,2,-1,1
32,2,1,1,3,2,-1,1
32,85,2,2,-1,-1,-1,1
32,61,2,2,-1,-1,-1,1
32,61,1,2,-1,-1,-1,1
32,77,2,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,72,1,1,2,2,-1,2
35,50,1,1,3,-1,-1,1
35,70,1,2,-1,-1,-1,1
35,61,2,2,-1,-1,-1,1
35,60,1,2,-1,-1,-1,1
35,65,2,2,-1,-1,-1,1
35,47,1,2,-1,-1,-1,1
35,46,2,2,-1,-1,-1,1
35,13,2,2,-1,-1,-1,1
35,45,1,2,-1,-1,-1,1
35,63,2,2,-1,-1,-1,1
35,19,1,2,-1,-1,-1,1
35,69,1,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,63,2,1,3,2,-1,2
35,69,2,1,3,2,-1,2
35,26,2,1,3,2,-1,2
35,26,1,1,3,2,-1,2
35,26,1,1,3,2,-1,2
35,26,2,1,3,2,-1,2
35,26,1,1,3,2,-1,2
35,19,2,1,3,2,-1,2
35,19,1,1,3,2,-1,2
35,32,1,1,3,2,-1,2
35,10,1,1,3,2,-1,2
35,-1,-1,-1,-1,-1,-1,-1
35,52,1,1,2,2,-1,1
35,46,2,1,2,2,-1,1
35,75,1,1,3,-1,-1,1
35,78,2,1,3,-1,-1,1
35,80,2,2,-1,-1,-1,1
35,80,1,2,-1,-1,-1,1
35,85,1,1,2,2,-1,1
35,70,2,1,2,2,-1,1
35,60,1,2,2,2,-1,1
35,57,2,2,2,2,-1,1
35,18,1,2,2,2,-1,1
35,80,2,2,-1,-1,-1,1
35,75,2,1,3,-1,-1,1
35,38,1,1,3,-1,-1,1
35,31,1,2,-1,-1,-1,1
35,30,2,2,-1,-1,-1,1
35,27,2,1,2,1,3,1
35,27,1,1,2,1,3,1
35,-1,-1,-1,-1,-1,-1,-1
35,33,1,2,-1,-1,-1,1
35,34,2,2,-1,-1,-1,1
35,36,1,2,-1,-1,-1,1
35,36,2,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,80,1,2,-1,-1,-1,1
35,80,2,2,-1,-1,-1,1
35,59,1,2,-1,-1,-1,1
35,59,1,2,-1,-1,-1,1
35,78,2,1,3,-1,-1,1
35,80,1,1,3,-1,-1,1
35,80,2,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,37,1,2,-1,-1,-1,1
35,36,2,2,-1,-1,-1,1
35,5,2,2,-1,-1,-1,1
35,69,1,2,-1,-1,-1,1
35,50,1,1,3,-1,-1,1
35,51,2,1,3,-1,-1,1
35,18,1,1,3,-1,-1,1
35,37,1,1,2,2,-1,2
35,13,2,1,2,2,-1,2
35,10,1,1,2,2,-1,2
35,13,2,1,2,2,-1,2
35,15,2,1,2,2,-1,2
35,37,2,1,2,2,-1,2
35,0,1,1,2,2,-1,2
35,56,1,1,1,2,-1,1
35,63,1,2,-1,-1,-1,1
35,59,2,2,-1,-1,-1,1
35,11,1,2,-1,-1,-1,1
35,11,1,2,-1,-1,-1,1
35,-1,-1,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,36,1,2,-1,-1,-1,1
35,30,2,2,-1,-1,-1,1
35,13,2,2,-1,-1,-1,1
35,8,2,2,-1,-1,-1,1
35,69,1,2,-1,-1,-1,1
35,74,1,2,-1,-1,-1,1
35,68,2,2,-1,-1,-1,1
35,57,1,-1,-1,-1,-1,-1
35,47,2,-1,-1,-1,-1,-1
35,14,2,-1,-1,-1,-1,-1
35,13,1,-1,-1,-1,-1,-1
35,12,2,-1,-1,-1,-1,-1
35,10,1,-1,-1,-1,-1,-1
35,64,2,2,-1,-1,-1,1
35,68,1,-1,-1,-1,-1,-1
35,55,2,-1,-1,-1,-1,-1
35,24,1,-1,-1,-1,-1,-1
35,35,2,-1,-1,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1
35,39,1,2,2,2,-1,2
35,40,1,1,3,-1,-1,1
35,39,2,1,3,-1,-1,1
35,19,2,1,3,-1,-1,1
35,16,2,1,3,-1,-1,1
35,13,2,1,3,-1,-1,1
35,59,1,2,-1,-1,-1,1
35,54,2,2,-1,-1,-1,1
35,17,1,2,-1,-1,-1,1
35,15,2,2,-1,-1,-1,1
35,12,1,2,-1,-1,-1,1
35,42,2,-1,-1,-1,-1,-1
35,41,1,-1,-1,-1,-1,-1
35,15,2,-1,-1,-1,-1,-1
35,14,1,-1,-1,-1,-1,-1
35,73,2,2,-1,-1,-1,1
35,85,1,2,-1,-1,-1,1
35,37,2,-1,-1,-1,-1,-1
35,43,1,-1,-1,-1,-1,-1
35,16,2,-1,-1,-1,-1,-1
35,13,1,-1,-1,-1,-1,-1
35,85,2,1,3,-1,-1,1
38,37,1,2,-1,-1,-1,1
38,30,2,2,-1,-1,-1,1
38,15,2,2,-1,-1,-1,1
38,4,1,2,-1,-1,-1,1
38,62,2,1,3,-1,-1,1
38,70,2,1,3,-1,-1,1
38,66,2,2,-1,-1,-1,1
38,73,1,2,-1,-1,-1,1
38,64,1,2,-1,-1,-1,1
38,59,2,2,-1,-1,-1,1
38,22,1,2,-1,-1,-1,1
38,61,2,1,3,-1,-1,1
38,21,1,2,-1,-1,-1,1
38,44,1,2,-1,-1,-1,1
38,43,2,2,-1,-1,-1,1
38,18,2,2,-1,-1,-1,1
38,15,2,2,-1,-1,-1,1
38,24,1,1,3,-1,-1,1
38,70,1,2,-1,-1,-1,1
38,77,2,1,3,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1
38,77,1,2,3,2,-1,1
38,71,2,2,3,2,-1,1
38,30,1,2,-3,-1,-1,-9
38,74,2,2,-1,-1,-1,1
38,73,1,2,-1,-1,-1,1
38,61,1,1,3,-1,-1,1
38,65,2,1,3,-1,-1,1
38,73,1,1,3,-1,-1,1
38,38,2,2,-1,-1,-1,1
38,39,1,2,-1,-1,-1,1
38,12,1,2,-1,-1,-1,1
38,9,2,2,-1,-1,-1,1
38,8,1,2,-1,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1
38,38,1,2,-1,-1,-1,1
38,36,2,2,-1,-1,-1,1
38,11,2,2,-1,-1,-1,1
38,6,1,2,-1,-1,-1,1
38,55,1,-1,-1,-1,-1,-1
38,55,2,-1,-1,-1,-1,-1
38,16,1,-1,-1,-1,-1,-1
38,54,2,2,-1,-1,-1,1
38,80,2,1,3,-1,-1,1
38,-1,-1,-1,-1,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,53,2,1,2,1,2,3
40,43,1,1,2,1,2,3
40,32,1,1,2,1,2,3
40,20,2,1,2,1,2,3
40,19,1,1,2,1,2,3
40,56,1,2,-1,-1,-1,1
40,78,2,-1,-1,-1,-1,-1
40,54,1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,71,2,1,3,-1,-1,1
40,-1,-1,-1,-1,-1,-1,-1
40,53,2,1,1,2,-1,2
40,55,1,1,1,2,-1,2
40,67,2,2,-1,-1,-1,1
40,70,1,2,-1,-1,-1,1
40,44,2,-1,-1,-1,-1,-1
40,19,2,-1,-1,-1,-1,-1
40,44,2,2,2,2,-1,1
40,49,1,2,2,2,-1,1
40,17,1,2,2,2,-1,1
40,16,1,2,2,2,-1,1
40,44,2,1,3,2,-1,1
40,50,1,1,3,2,-1,1
40,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,69,2,1,3,-1,-1,1
40,78,2,2,-1,-1,-1,1
40,80,1,2,-1,-1,-1,1
40,74,2,2,-1,-1,-1,1
40,78,1,2,-1,-1,-1,1
40,64,2,2,-1,-1,-1,1
40,63,1,2,-1,-1,-1,1
40,76,2,2,-1,-1,-1,1
40,72,1,2,-1,-1,-1,1
40,67,2,2,-1,-1,-1,1
40,62,2,2,-1,-1,-1,1
40,77,1,2,-1,-1,-1,1
40,70,2,2,-1,-1,-1,1
40,65,1,2,-1,-1,-1,1
40,63,1,2,-1,-1,-1,1
40,57,1,2,-1,-1,-1,1
40,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,85,1,2,-1,-1,-1,1
40,85,2,2,-1,-1,-1,1
40,80,2,2,-1,-1,-1,1
40,78,1,2,-1,-1,-1,1
40,30,2,2,2,2,-1,1
40,63,2,2,-1,-1,-1,1
40,68,1,2,-1,-1,-1,1
40,64,1,1,1,1,2,3
40,34,1,2,3,-1,-1,1
40,37,1,2,3,-1,-1,1
40,4,2,2,3,-1,-1,1
40,5,1,2,3,-1,-1,1
40,15,1,2,3,-1,-1,1
40,33,2,2,3,-1,-1,1
40,-1,-1,-1,-1,-1,-1,-1
40,58,2,2,-1,-1,-1,1
40,56,1,2,-1,-1,-1,1
40,44,1,2,-1,-1,-1,1
40,32,2,2,-1,-1,-1,1
40,31,1,-1,-1,-1,-1,-1
40,26,2,-1,-1,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1
40,42,1,2,3,-1,-1,1
40,38,2,2,3,-1,-1,1
40,7,1,2,3,-1,-1,1
41,-1,-1,-1,-1,-1,-1,-1
41,21,1,-1,-1,-1,-1,-1
41,20,1,-1,-1,-1,-1,-1
41,26,1,-1,-1,-1,-1,-1
41,51,2,2,-1,-1,-1,1
41,80,1,2,-1,-1,-1,1
41,80,2,2,-1,-1,-1,1
41,52,1,2,-1,-1,-1,1
41,54,2,2,-1,-1,-1,1
41,71,2,2,-1,-1,-1,1
41,74,2,2,-1,-1,-1,1
41,71,1,2,-1,-1,-1,1
41,50,1,2,-1,-1,-1,1
41,75,1,2,-1,-1,-1,1
41,70,2,2,-1,-1,-1,1
41,80,1,2,-1,-1,-1,1
41,71,2,2,-1,-1,-1,1
41,62,2,-1,-1,-1,-1,-1
41,62,1,-1,-1,-1,-1,-1
41,35,1,-1,-1,-1,-1,-1
41,58,1,2,-1,-1,-1,1
41,55,2,2,-1,-1,-1,1
41,21,1,2,-1,-1,-1,1
41,-1,-1,-1,-1,-1,-1,-1
41,-1,-1,-1,-1,-1,-1,-1
41,-1,-1,-1,-1,-1,-1,-1
41,60,2,1,3,-1,-1,1
41,64,1,1,3,-1,-1,1
41,33,1,1,3,-1,-1,1
41,28,1,1,3,-1,-1,1
41,-1,-1,-1,-1,-1,-1,-1
41,55,1,2,-1,-1,-1,1
41,85,2,2,-1,-1,-1,1
41,80,2,2,-1,-1,-1,1
41,63,1,-1,-1,-1,-1,-1
41,61,2,-1,-1,-1,-1,-1
41,29,1,1,3,2,-1,1
41,54,2,1,3,2,-1,1
41,1,2,1,3,2,-1,1
41,19,1,1,3,2,-1,1
41,2,2,1,3,2,-1,1
41,69,1,2,-1,-1,-1,1
41,74,2,2,-1,-1,-1,1
41,18,1,2,2,1,2,3
41,78,2,2,2,1,2,3
41,-1,-1,-1,-1,-1,-1,-1
41,35,1,2,2,2,-1,2
41,55,1,2,3,-1,-1,1
41,80,1,2,3,-1,-1,1
41,44,2,1,2,1,2,3
41,72,1,2,-1,-1,-1,1
41,74,2,2,-1,-1,-1,1
41,35,2,2,3,1,2,2
41,49,1,2,3,1,2,2
41,6,1,2,3,1,2,2
41,9,2,2,3,1,2,2
41,11,2,2,3,1,2,2
41,26,2,2,3,1,2,2
41,2,1,2,3,1,2,2
41,34,1,2,-1,-1,-1,1
41,30,2,2,-1,-1,-1,1
41,66,1,2,-1,-1,-1,1
